City,Date,AQI,AQI_Bucket,PM2.5,PM10,NO2,CO,SO2,O3
Chennai,2016-01-06,136.0,Moderate,67.49,105.95,19.92,0.72,3.1,24.3
Chennai,2016-01-07,184.0,Moderate,52.94,105.95,10.48,2.34,2.82,17.02
Chennai,2016-01-08,120.0,Moderate,69.88,105.95,25.36,0.89,3.91,19.24
Chennai,2016-01-09,162.0,Moderate,66.89,105.95,21.05,0.88,3.91,14.33
Chennai,2016-01-10,119.0,Moderate,62.27,105.95,20.35,1.04,3.71,17.26
Chennai,2016-01-11,113.0,Moderate,51.56,105.95,20.34,0.77,3.83,23.03
Chennai,2016-01-12,119.0,Moderate,58.27,105.95,22.24,1.09,3.17,20.26
Chennai,2016-01-13,129.0,Moderate,63.13,105.95,25.19,0.96,4.38,19.69
Chennai,2016-01-14,220.0,Poor,80.23,105.95,21.76,2.73,4.91,30.64
Chennai,2016-01-15,139.0,Moderate,39.74,105.95,13.02,0.61,3.44,29.13
Chennai,2016-01-16,130.0,Moderate,49.21,105.95,12.83,1.49,2.46,40.45
Chennai,2016-01-17,121.0,Moderate,55.73,105.95,10.86,0.67,2.95,32.4
Chennai,2016-01-18,114.0,Moderate,58.28,105.95,12.01,0.8,3.52,33.07
Chennai,2016-01-19,115.0,Moderate,56.47,105.95,12.34,0.8,6.44,28.81
Chennai,2016-01-20,200.0,Moderate,60.04,105.95,11.52,2.97,3.42,33.98
Chennai,2016-01-21,167.0,Moderate,55.45,105.95,11.1,2.63,2.84,33.05
Chennai,2016-01-22,172.0,Moderate,65.26,105.95,11.46,0.79,3.97,21.75
Chennai,2016-01-23,117.0,Moderate,53.07,105.95,11.09,0.54,4.1,34.52
Chennai,2016-01-24,198.0,Moderate,51.32,105.95,8.8,2.49,3.51,57.19
Chennai,2016-01-25,153.0,Moderate,46.84,105.95,12.73,2.11,3.65,34.98
Chennai,2016-01-26,142.0,Moderate,46.29,105.95,18.21,0.68,3.26,30.61
Chennai,2016-01-27,144.0,Moderate,42.49,105.95,18.3,1.38,3.39,32.57
Chennai,2016-01-28,145.0,Moderate,47.11,105.95,13.56,1.46,3.52,26.99
Chennai,2016-01-29,149.0,Moderate,50.13,105.95,13.23,1.11,3.45,22.2
Chennai,2016-01-30,186.0,Moderate,53.58,105.95,15.06,6.18,3.35,22.59
Chennai,2016-01-31,216.0,Poor,76.91,105.95,12.11,1.68,4.1,30.36
Chennai,2016-02-01,220.0,Poor,107.65,105.95,14.47,1.45,4.07,21.67
Chennai,2016-02-02,209.0,Poor,69.9,105.95,15.9,1.65,4.33,26.83
Chennai,2016-02-03,251.0,Poor,112.72,105.95,15.66,1.47,3.51,22.93
Chennai,2016-02-04,191.0,Moderate,81.79,105.95,12.72,0.77,6.57,26.09
Chennai,2016-02-05,203.0,Poor,127.03,105.95,13.25,1.08,5.94,28.65
Chennai,2016-02-06,183.0,Moderate,70.57,105.95,13.74,0.64,6.41,20.8
Chennai,2016-02-07,162.0,Moderate,79.55,105.95,12.07,0.67,5.4,20.9
Chennai,2016-02-08,154.0,Moderate,76.36,105.95,9.92,0.58,5.1,22.66
Chennai,2016-02-09,181.0,Moderate,92.83,105.95,12.68,0.83,3.53,24.37
Chennai,2016-02-10,223.0,Poor,98.75,105.95,12.5,1.09,3.3,25.94
Chennai,2016-02-11,193.0,Moderate,82.03,105.95,14.24,1.65,3.09,28.54
Chennai,2016-02-12,157.0,Moderate,85.64,105.95,16.69,1.7,3.44,29.62
Chennai,2016-02-13,173.0,Moderate,76.72,105.95,12.56,1.14,2.53,22.99
Chennai,2016-02-14,133.0,Moderate,57.58,105.95,11.15,1.42,2.77,19.11
Chennai,2016-02-15,109.0,Moderate,65.38,105.95,11.74,1.43,2.56,17.51
Chennai,2016-02-16,160.0,Moderate,80.38,105.95,12.43,1.57,2.38,19.19
Chennai,2016-02-17,145.0,Moderate,68.45,105.95,8.8,1.64,2.32,31.74
Chennai,2016-02-18,134.0,Moderate,73.22,105.95,13.11,1.45,4.02,27.19
Chennai,2016-02-19,170.0,Moderate,79.01,105.95,15.12,1.46,2.77,38.48
Chennai,2016-02-20,179.0,Moderate,83.44,105.95,13.42,1.42,8.68,59.12
Chennai,2016-02-21,156.0,Moderate,62.16,105.95,10.03,1.91,2.38,54.63
Chennai,2016-02-22,130.0,Moderate,41.54,105.95,10.28,1.67,4.9,55.5
Chennai,2016-02-23,106.0,Moderate,67.25,105.95,15.63,1.4,7.42,40.72
Chennai,2016-02-24,96.0,Satisfactory,44.41,105.95,13.03,1.27,2.95,52.03
Chennai,2016-02-25,99.0,Satisfactory,47.25,105.95,10.99,1.48,3.17,50.4
Chennai,2016-02-26,80.0,Satisfactory,35.75,105.95,8.13,1.43,3.79,28.91
Chennai,2016-02-27,88.0,Satisfactory,51.79,105.95,11.31,1.44,3.02,17.04
Chennai,2016-02-28,108.0,Moderate,32.96,105.95,10.8,1.87,2.64,31.71
Chennai,2016-02-29,114.0,Moderate,52.25,105.95,9.13,2.03,2.31,41.56
Chennai,2016-03-01,153.0,Moderate,90.02,105.95,12.13,1.54,4.74,39.73
Chennai,2016-03-02,196.0,Moderate,69.55,105.95,10.84,1.42,13.03,41.66
Chennai,2016-03-03,132.0,Moderate,47.78,105.95,9.44,1.48,2.3,39.99
